Network name,Number of nodes,Number of edges,Density,Average Degree,Standarddeviation degree,Transitivity,Average Shortest Path,Diameter,Power law exponent,small-worldness coefficient,p method 1,p method 2
N100_tep-10-26-0.01,100,1863,0.37636363636363634,37.26,9.803693181653534,0.439108322507532,1.6236363636363635,2,-0.3162943392521695,-0.15972307223390403,0.37636363636363634,0.37636363636363634
N100_tep-10-26-0.1,100,2355,0.47575757575757577,47.1,24.55951953927438,0.6826792768374614,1.5323232323232323,3,0.03495167195749647,-0.43940757254756235,0.47575757575757577,0.47575757575757577
N100_tep-10-26-1.0,100,2789,0.5634343434343434,55.78,29.23784533784937,0.8826282195536098,1.2877936670071501,2,,-0.4372921406335064,0.5634343434343434,0.5634343434343434
N100_tep-10-27-0.01,100,2003,0.40464646464646464,40.06,16.649216197767387,0.5627219127658881,1.6042424242424242,3,0.12496753882460833,-0.41730066429651047,0.40464646464646464,0.40464646464646464
N100_tep-10-27-0.1,100,2393,0.48343434343434344,47.86,23.868816476733823,0.6908734052993131,1.5097917955060811,3,,-0.3935851770367793,0.48343434343434344,0.48343434343434344
N100_tep-10-27-1.0,100,2725,0.5505050505050505,54.5,28.727861041156544,0.8402315933537198,1.3196004993757802,2,,-0.41111614234655414,0.5505050505050505,0.5505050505050505
N100_tep-10-3-0.01,100,1834,0.3705050505050505,36.68,10.972584016538676,0.44947310970233845,1.6296969696969696,3,0.0414834271736619,-0.23130550563107577,0.3705050505050505,0.3705050505050505
N100_tep-10-3-0.1,100,2309,0.46646464646464647,46.18,24.032636143378028,0.6720320723128552,1.536161616161616,3,-0.03955348455895023,-0.4305344747233638,0.46646464646464647,0.46646464646464647
N100_tep-10-3-1.0,100,2872,0.5802020202020202,57.44,29.8141979600324,0.9194490171395371,1.1761331038439473,2,,-0.38866648685677885,0.5802020202020202,0.5802020202020202
N100_tep-10-30-0.01,100,1885,0.3808080808080808,37.7,12.139604606411199,0.47977739457595237,1.6195959595959597,3,-0.10171070143706122,-0.27127664401535023,0.3808080808080808,0.3808080808080808
N100_tep-10-30-0.1,100,2446,0.49414141414141416,48.92,23.700497885065623,0.6946964170188165,1.5005153576582149,3,,-0.4008666599675985,0.49414141414141416,0.49414141414141416
N100_tep-10-30-1.0,100,2888,0.5834343434343434,57.76,28.98417499257138,0.8780004564724393,1.2280139000267307,2,,-0.3616017808858214,0.5834343434343434,0.5834343434343434
N100_tep-10-31-0.01,100,1929,0.3896969696969697,38.58,9.719238653310247,0.43635304021239396,1.6103030303030303,2,-0.07969532840128545,-0.13594824230460834,0.3896969696969697,0.38969696969696965
N100_tep-10-31-0.1,100,2397,0.48424242424242425,47.94,24.70134409298409,0.7023275976591178,1.5195959595959596,3,0.03275967838188544,-0.4557775223720377,0.48424242424242425,0.4842424242424242
N100_tep-10-31-1.0,100,2852,0.5761616161616162,57.04,28.916749471543305,0.8720956183202321,1.2878901373283396,2,,-0.4359277417944454,0.5761616161616162,0.5761616161616162
N100_tep-10-33-0.01,100,1867,0.37717171717171716,37.34,11.588114600745024,0.46604793390646587,1.6236363636363635,3,0.07612569996705042,-0.25328588804055063,0.37717171717171716,0.3771717171717172
N100_tep-10-33-0.1,100,2347,0.47414141414141414,46.94,23.583392461645545,0.6658703826587038,1.526868686868687,3,0.03782527115776544,-0.4064550103938308,0.47414141414141414,0.47414141414141414
N100_tep-10-33-1.0,100,2768,0.5591919191919192,55.36,28.86122658516093,0.8509345867362076,1.260090884790163,2,,-0.39828042849094203,0.5591919191919192,0.5591919191919192
N100_tep-10-34-0.01,100,1852,0.37414141414141416,37.04,10.65168531266297,0.45771137408691087,1.6262626262626263,3,-0.098401493496526,-0.19658381661810131,0.37414141414141416,0.3741414141414141
N100_tep-10-34-0.1,100,2389,0.4826262626262626,47.78,24.664784612884823,0.7044065412343943,1.5218181818181817,3,0.09222767254211456,-0.4759997619920924,0.4826262626262626,0.4826262626262626
N100_tep-10-34-1.0,100,2709,0.5472727272727272,54.18,28.66718681698642,0.828279009478545,1.3235955056179776,2,,-0.4305993152829988,0.5472727272727272,0.5472727272727272
N100_tep-10-35-0.01,100,1895,0.38282828282828285,37.9,10.521881960942158,0.4468135858257908,1.6177777777777778,3,-0.2076715199797735,-0.14458367490065982,0.38282828282828285,0.3828282828282828
N100_tep-10-35-0.1,100,2396,0.48404040404040405,47.92,23.487307210491373,0.6818853881702535,1.518181818181818,3,0.08754609284589893,-0.40693396858449526,0.48404040404040405,0.48404040404040405
N100_tep-10-35-1.0,100,2797,0.565050505050505,55.94,29.462118050133462,0.8967665983315404,1.2693312434691746,2,,-0.4370483781584362,0.565050505050505,0.565050505050505
N100_tep-10-36-0.01,100,1854,0.37454545454545457,37.08,9.689871000173326,0.4365457415452526,1.6254545454545455,2,-0.04088292174226065,-0.17786052251691764,0.37454545454545457,0.3745454545454545
N100_tep-10-36-0.1,100,2402,0.48525252525252527,48.04,23.448206754462056,0.6837935379161595,1.5214141414141413,3,0.08387896341627572,-0.43537770496339545,0.48525252525252527,0.48525252525252527
N100_tep-10-36-1.0,100,2849,0.5755555555555556,56.98,29.343476276678604,0.8955312310221735,1.2557471264367817,2,,-0.4200521721443051,0.5755555555555556,0.5755555555555555
N100_tep-10-37-0.01,100,1821,0.36787878787878786,36.42,9.764404743761904,0.43206721815583177,1.6323232323232324,3,-0.19971740046570655,-0.15817689880488617,0.36787878787878786,0.3678787878787879
N100_tep-10-37-0.1,100,2412,0.48727272727272725,48.24,23.860477782307715,0.6931373719357625,1.513131313131313,3,-0.0006269133692470353,-0.43004519307096056,0.48727272727272725,0.4872727272727273
N100_tep-10-37-1.0,100,2964,0.5987878787878788,59.28,28.605621825088857,0.8677640693451155,1.259925093632959,2,,-0.33670065016443806,0.5987878787878788,0.5987878787878788
N100_tep-10-39-0.01,100,1867,0.37717171717171716,37.34,11.809504646681841,0.46555733761026463,1.623030303030303,3,0.09629228013659348,-0.2529558495479829,0.37717171717171716,0.3771717171717172
N100_tep-10-39-0.1,100,2349,0.47454545454545455,46.98,24.90380693789606,0.6791255745700167,1.5282828282828282,3,0.02160818628849146,-0.44304010148964934,0.47454545454545455,0.4745454545454545
N100_tep-10-39-1.0,100,2799,0.5654545454545454,55.98,29.517106904302125,0.8995350768794441,1.234199726402189,2,,-0.4270397127482528,0.5654545454545454,0.5654545454545454
N100_tep-10-4-0.01,100,1850,0.37373737373737376,37.0,10.441264291262817,0.4384810759045676,1.6262626262626263,2,-0.24844495245034742,-0.18097764894318358,0.37373737373737376,0.37373737373737376
N100_tep-10-4-0.1,100,2380,0.4808080808080808,47.6,24.417616591305553,0.7015683738514344,1.5197979797979797,3,0.003906275846166092,-0.4422853287970243,0.4808080808080808,0.4808080808080808
N100_tep-10-4-1.0,100,2632,0.5317171717171717,52.64,28.933205836892668,0.8492571987872174,1.3278855975485189,2,,-0.49430114910905276,0.5317171717171717,0.5317171717171717
N100_tep-10-40-0.01,100,1983,0.40060606060606063,39.66,14.022995400412851,0.5221342274119891,1.6038383838383838,3,0.186376060975303,-0.2829120439711956,0.40060606060606063,0.4006060606060606
N100_tep-10-40-0.1,100,2384,0.4816161616161616,47.68,24.843864433698716,0.7080959013971551,1.5091733663162235,3,,-0.46997704069593715,0.4816161616161616,0.4816161616161616
N100_tep-10-40-1.0,100,2942,0.5943434343434344,58.84,28.359379400826104,0.8487579499757579,1.3269274765499885,2,,-0.3631312730739922,0.5943434343434344,0.5943434343434344
N100_tep-10-41-0.01,100,1893,0.38242424242424244,37.86,11.718378727452018,0.46744604785887633,1.6181818181818182,3,0.15235777852572954,-0.2042642846785696,0.38242424242424244,0.38242424242424244
N100_tep-10-41-0.1,100,2412,0.48727272727272725,48.24,25.59535895431045,0.7153218495013599,1.4937933936461183,3,,-0.4533430831871883,0.48727272727272725,0.4872727272727273
N100_tep-10-41-1.0,100,2746,0.5547474747474748,54.92,29.11655199366848,0.8705454889132752,1.3294261294261294,2,,-0.5016888846722984,0.5547474747474748,0.5547474747474748
N100_tep-10-42-0.01,100,1892,0.38222222222222224,37.84,9.068318476983482,0.4367523335997724,1.6177777777777778,2,0.11679587141768287,-0.14966427573173235,0.38222222222222224,0.38222222222222224
N100_tep-10-42-0.1,100,2401,0.48505050505050507,48.02,25.162265398807,0.7285613481653661,1.5195959595959596,3,0.04476303288969863,-0.4905521250455781,0.48505050505050507,0.48505050505050507
N100_tep-10-42-1.0,100,2823,0.5703030303030303,56.46,28.77756765260052,0.8533825661334236,1.3106227106227106,2,,-0.3975591088929895,0.5703030303030303,0.5703030303030303
N100_tep-10-45-0.01,100,1877,0.3791919191919192,37.54,12.110672978823265,0.48074921956295524,1.622020202020202,3,0.3791109173225536,-0.252524670797431,0.3791919191919192,0.3791919191919192
N100_tep-10-45-0.1,100,2412,0.48727272727272725,48.24,23.68126685800403,0.689427607530479,1.5143434343434343,3,-0.012302316395306687,-0.389138689785123,0.48727272727272725,0.4872727272727273
N100_tep-10-45-1.0,100,2781,0.5618181818181818,55.62,28.732831395461183,0.8467467659193382,1.3056179775280898,2,,-0.40013021516217373,0.5618181818181818,0.5618181818181818
N100_tep-10-46-0.01,100,1829,0.3694949494949495,36.58,14.306068642362932,0.5091423335856272,1.6327272727272728,3,0.03341903558487787,-0.38307044369521936,0.3694949494949495,0.3694949494949495
N100_tep-10-46-0.1,100,2382,0.4812121212121212,47.64,24.084235507900182,0.688291850762675,1.5269016697588127,3,,-0.41038563612420265,0.4812121212121212,0.4812121212121212
N100_tep-10-46-1.0,100,2809,0.5674747474747475,56.18,29.620729228025432,0.9033941771006185,1.2314637482900137,2,,-0.443484414178688,0.5674747474747475,0.5674747474747475
N100_tep-10-47-0.01,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-10-47-0.1,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-10-49-0.01,100,1963,0.39656565656565657,39.26,9.522205626849274,0.4426278912077149,1.6036363636363635,3,-0.23018854589551946,-0.12271256569731581,0.39656565656565657,0.39656565656565657
N100_tep-10-49-0.1,100,2394,0.48363636363636364,47.88,24.0608728021242,0.691344907456597,1.5108225108225108,3,,-0.44319491966846947,0.48363636363636364,0.48363636363636364
N100_tep-10-49-1.0,100,2795,0.5646464646464646,55.9,28.967740678209616,0.861055669849848,1.3322981366459627,2,,-0.4476199006183861,0.5646464646464646,0.5646464646464646
N100_tep-10-5-0.01,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-10-5-0.1,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-10-50-0.01,100,1881,0.38,37.62,11.582555849207031,0.47224500595316843,1.6208080808080807,3,0.15231034628974327,-0.24488376984680083,0.38,0.37999999999999995
N100_tep-10-50-0.1,100,2408,0.4864646464646465,48.16,24.13036261642166,0.6875766602418083,1.52020202020202,3,0.10047691182839677,-0.446530874629814,0.4864646464646465,0.48646464646464643
N100_tep-10-50-1.0,100,2717,0.5488888888888889,54.34,28.75177211929727,0.8408658956930709,1.3509316770186335,2,,-0.43588266963080113,0.5488888888888889,0.5488888888888889
N100_tep-10-6-0.01,100,1909,0.38565656565656564,38.18,11.661372131957714,0.46942501542892406,1.6143434343434344,2,-0.016677913713744576,-0.18458607185493858,0.38565656565656564,0.38565656565656564
N100_tep-10-6-0.1,100,2400,0.48484848484848486,48.0,23.65797962633327,0.6813367901409951,1.5058750773036487,3,,-0.4175572927338258,0.48484848484848486,0.48484848484848486
N100_tep-10-6-1.0,100,2871,0.58,57.42,29.109510473383096,0.8841448495228774,1.298901098901099,2,,-0.429231780520247,0.58,0.5800000000000001
N100_tep-10-7-0.01,100,1865,0.37676767676767675,37.3,10.724271537032246,0.44805990469707285,1.6234343434343435,3,0.19353908356445154,-0.2028010624453922,0.37676767676767675,0.37676767676767675
N100_tep-10-7-0.1,100,2381,0.481010101010101,47.62,24.03613113627066,0.686108271558164,1.5232323232323233,3,0.06792237733454065,-0.42127508437657213,0.481010101010101,0.481010101010101
N100_tep-10-7-1.0,100,2795,0.5646464646464646,55.9,28.854982238774642,0.8595111648793291,1.286261491317671,2,,-0.38821253028313296,0.5646464646464646,0.5646464646464646
N100_tep-10-8-0.01,100,1871,0.37797979797979797,37.42,11.797609927438693,0.46928802545904846,1.6222222222222222,3,-0.0852267141453425,-0.22216769868620534,0.37797979797979797,0.37797979797979797
N100_tep-10-8-0.1,100,2461,0.49717171717171715,49.22,23.603635313230885,0.7039228532820114,1.4982477839620696,3,,-0.40290979038997077,0.49717171717171715,0.49717171717171715
N100_tep-10-8-1.0,100,2829,0.5715151515151515,56.58,29.029013073130823,0.8740582835933189,1.2259917920656636,2,,-0.355805608106726,0.5715151515151515,0.5715151515151515
N100_tep-10-9-0.01,100,1877,0.3791919191919192,37.54,11.730660680456152,0.4774335462327406,1.6222222222222222,3,0.11134354462609052,-0.26053410449830927,0.3791919191919192,0.3791919191919192
N100_tep-10-9-0.1,100,2334,0.4715151515151515,46.68,23.88425422741937,0.669838685807311,1.5305050505050506,3,0.1028522714051737,-0.4138961500076729,0.4715151515151515,0.4715151515151515
N100_tep-10-9-1.0,100,2825,0.5707070707070707,56.5,29.050473318002926,0.8746080086841153,1.2448543170275328,2,,-0.40207924843425036,0.5707070707070707,0.5707070707070707
N100_tep-2-1-0.01,100,1865,0.37676767676767675,37.3,11.048529313895129,0.4434372586480224,1.6232323232323231,2,-0.45477505986169275,-0.17443990026879752,0.37676767676767675,0.37676767676767675
N100_tep-2-1-0.1,100,2364,0.4775757575757576,47.28,25.41026564205892,0.6840990895617193,1.513090084518656,3,,-0.4347355973981406,0.4775757575757576,0.4775757575757576
N100_tep-2-1-1.0,100,3347,0.6761616161616162,66.94,27.88613275447135,0.9119048627991818,1.2176250584385226,2,,-0.2527168739975796,0.6761616161616162,0.6761616161616162
N100_tep-2-10-0.01,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-2-10-0.1,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-2-11-0.01,100,1862,0.37616161616161614,37.24,8.492490800701523,0.4097910951677569,1.6238383838383839,2,-0.08941056782164339,-0.10482648444804599,0.37616161616161614,0.3761616161616162
N100_tep-2-11-0.1,100,2417,0.48828282828282826,48.34,24.05003950100706,0.6973999065166282,1.525050505050505,3,0.07445539159263974,-0.4418254481948889,0.48828282828282826,0.4882828282828283
N100_tep-2-11-1.0,100,2862,0.5781818181818181,57.24,29.166117328160087,0.8859119768836121,1.2169630642954856,2,,-0.36367397910812405,0.5781818181818181,0.5781818181818182
N100_tep-2-12-0.01,100,1844,0.37252525252525254,36.88,9.431097497110292,0.4266959354199122,1.6274747474747475,2,-0.015279667767413995,-0.1721983153864659,0.37252525252525254,0.37252525252525254
N100_tep-2-12-0.1,100,2421,0.4890909090909091,48.42,24.025061914592435,0.6977739726027398,1.507730364873222,3,,-0.389104950234318,0.4890909090909091,0.48909090909090913
N100_tep-2-12-1.0,100,2975,0.601010101010101,59.5,29.479993215738705,0.9137343614218519,1.186046511627907,2,,-0.3479262093783533,0.601010101010101,0.601010101010101
N100_tep-2-13-0.01,100,1885,0.3808080808080808,37.7,11.301769772916098,0.4672339411904825,1.6193939393939394,3,-0.8004099930102485,-0.2391890151787528,0.3808080808080808,0.3808080808080808
N100_tep-2-13-0.1,100,2355,0.47575757575757577,47.1,24.798991914995256,0.6859849980260561,1.5149453720882293,3,,-0.4354165037431017,0.47575757575757577,0.47575757575757577
N100_tep-2-13-1.0,100,2851,0.575959595959596,57.02,28.735337130439238,0.8549594774103354,1.3037851037851038,2,,-0.3871327954616688,0.575959595959596,0.575959595959596
N100_tep-2-14-0.01,100,1893,0.38242424242424244,37.86,11.698734974346586,0.4722457875983764,1.6175757575757577,2,0.11566567336048551,-0.23371477230744575,0.38242424242424244,0.38242424242424244
N100_tep-2-14-0.1,100,2455,0.49595959595959593,49.1,24.052234823400507,0.7039677303058954,1.484325689038502,3,,-0.4245401702724294,0.49595959595959593,0.495959595959596
N100_tep-2-14-1.0,100,2696,0.5446464646464646,53.92,29.14058338468878,0.8588837093733627,1.2793370756482223,2,,-0.44394605530619513,0.5446464646464646,0.5446464646464647
N100_tep-2-15-0.01,100,1952,0.39434343434343433,39.04,13.286775380053657,0.5070473393435322,1.6062626262626263,3,-0.09997810919731868,-0.2817254216479643,0.39434343434343433,0.39434343434343433
N100_tep-2-15-0.1,100,2484,0.5018181818181818,49.68,24.638538917719938,0.7156616470774886,1.484325689038502,3,,-0.4256831539166259,0.5018181818181818,0.5018181818181818
N100_tep-2-15-1.0,100,2809,0.5674747474747475,56.18,29.242222897721025,0.8845294200934485,1.314041514041514,2,,-0.454047798541906,0.5674747474747475,0.5674747474747475
N100_tep-2-16-0.01,100,1880,0.3797979797979798,37.6,10.143963722332606,0.4441604803050586,1.6204040404040405,3,0.09345025562714313,-0.1606517732704984,0.3797979797979798,0.3797979797979798
N100_tep-2-16-0.1,100,2491,0.5032323232323233,49.82,23.940918946439798,0.7032588225116292,1.4826425415527036,3,,-0.3996287794388347,0.5032323232323233,0.5032323232323233
N100_tep-2-16-1.0,100,2969,0.5997979797979798,59.38,28.872055694044374,0.8843867727082462,1.2243991640543366,2,,-0.32637497956122496,0.5997979797979798,0.5997979797979798
N100_tep-2-19-0.01,100,1837,0.3711111111111111,36.74,10.224108763114758,0.44495704067380537,1.6288888888888888,2,-0.193387846047071,-0.1722191125760254,0.3711111111111111,0.3711111111111111
N100_tep-2-19-0.1,100,2435,0.4919191919191919,48.7,24.822368944160026,0.7045122042502229,1.4810996563573884,3,,-0.43166038942133445,0.4919191919191919,0.4919191919191919
N100_tep-2-19-1.0,100,2833,0.5723232323232323,56.66,29.327536548438566,0.889341770890428,1.2064425770308123,2,,-0.35898831079242965,0.5723232323232323,0.5723232323232322
N100_tep-2-20-0.01,100,1836,0.3709090909090909,36.72,12.126895728091341,0.48071570576540756,1.6296969696969696,3,-0.21325094839868355,-0.26241446885989317,0.3709090909090909,0.3709090909090909
N100_tep-2-20-0.1,100,2407,0.4862626262626263,48.14,25.138424771651863,0.7125111158600057,1.5066996495567924,3,,-0.4586660562341722,0.4862626262626263,0.4862626262626263
N100_tep-2-20-1.0,100,3026,0.6113131313131314,60.52,28.785232324926614,0.8901673309650306,1.2272727272727273,2,,-0.32354637024544886,0.6113131313131314,0.6113131313131314
N100_tep-2-22-0.01,100,1865,0.37676767676767675,37.3,9.716480844420987,0.43657829328914666,1.6232323232323231,2,-0.4970689178333609,-0.18878606781918483,0.37676767676767675,0.37676767676767675
N100_tep-2-22-0.1,100,2464,0.49777777777777776,49.28,23.910282306990855,0.7001701152852989,1.470790378006873,2,,-0.40168122318508304,0.49777777777777776,0.49777777777777776
N100_tep-2-22-1.0,100,3037,0.6135353535353535,60.74,29.47867703951451,0.921278014941302,1.2066353187042842,2,,-0.38598312791476785,0.6135353535353535,0.6135353535353536
N100_tep-2-23-0.01,100,1865,0.37676767676767675,37.3,9.78008179924892,0.437612096796446,1.6234343434343435,3,0.10220126539269471,-0.19013685327629926,0.37676767676767675,0.37676767676767675
N100_tep-2-23-0.1,100,2366,0.477979797979798,47.32,24.861166505214513,0.6925557129333723,1.5122655122655122,2,,-0.4501135587021572,0.477979797979798,0.477979797979798
N100_tep-2-23-1.0,100,2774,0.5604040404040403,55.48,29.048400988694713,0.8696706980208775,1.2584870355519915,2,,-0.39885337561869827,0.5604040404040403,0.5604040404040403
N100_tep-2-24-0.01,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-2-24-0.1,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-2-26-0.01,100,1876,0.378989898989899,37.52,9.284912492856355,0.43614567026448053,1.621010101010101,2,0.33437518776773323,-0.12188707518411246,0.378989898989899,0.37898989898989904
N100_tep-2-26-0.1,100,2501,0.5052525252525253,50.02,24.314596439176203,0.7033169250586557,1.4742268041237114,3,,-0.35038298067453133,0.5052525252525253,0.5052525252525253
N100_tep-2-26-1.0,100,2800,0.5656565656565656,56.0,29.416321999869393,0.8939959242849757,1.2339261285909713,2,,-0.42322799814924195,0.5656565656565656,0.5656565656565656
N100_tep-2-27-0.01,100,1873,0.3783838383838384,37.46,12.081738285528287,0.48658517224956344,1.6228282828282827,3,0.20939312138190774,-0.31726811882485095,0.3783838383838384,0.3783838383838384
N100_tep-2-27-0.1,100,2567,0.5185858585858586,51.34,24.844001288037322,0.7415856675245496,1.449742268041237,3,,-0.39734032521053186,0.5185858585858586,0.5185858585858586
N100_tep-2-27-1.0,100,2778,0.5612121212121212,55.56,29.142861904761514,0.8761138569212453,1.274294670846395,2,,-0.4476889878221406,0.5612121212121212,0.5612121212121213
N100_tep-2-3-0.01,100,1821,0.36787878787878786,36.42,9.385286356846018,0.4283786137234413,1.6323232323232324,3,0.4756603361197709,-0.15617221265351977,0.36787878787878786,0.3678787878787879
N100_tep-2-3-0.1,100,2479,0.5008080808080808,49.58,24.452476357211758,0.7303127868765217,1.4735824742268042,3,,-0.42934673105791976,0.5008080808080808,0.5008080808080808
N100_tep-2-3-1.0,100,3083,0.6228282828282828,61.66,28.388455400038946,0.8777616470898773,1.2302122347066167,2,,-0.28565163863251186,0.6228282828282828,0.6228282828282828
N100_tep-2-30-0.01,100,1831,0.3698989898989899,36.62,9.430567321216683,0.4280792914866436,1.63010101010101,2,-0.10663933337113793,-0.14318481769221658,0.3698989898989899,0.3698989898989899
N100_tep-2-30-0.1,100,2528,0.5107070707070707,50.56,25.113868678481218,0.7417980780880356,1.4727540500736378,3,,-0.47027179867859314,0.5107070707070707,0.5107070707070708
N100_tep-2-30-1.0,100,2755,0.5565656565656566,55.1,29.1319412329491,0.873902621175168,1.2803030303030303,2,,-0.4633043313582714,0.5565656565656566,0.5565656565656566
N100_tep-2-31-0.01,100,1907,0.38525252525252524,38.14,9.728329764147594,0.4402048757246089,1.614949494949495,3,-0.075459664791246,-0.14784575092636054,0.38525252525252524,0.38525252525252524
N100_tep-2-31-0.1,100,2404,0.4856565656565657,48.08,24.93699260135432,0.6915223222640411,1.5159760874046588,3,,-0.4196009926795151,0.4856565656565657,0.4856565656565656
N100_tep-2-31-1.0,100,3062,0.6185858585858586,61.24,27.74459226588129,0.8318314546767559,1.299473804621368,2,,-0.2796974617359922,0.6185858585858586,0.6185858585858586
N100_tep-2-32-0.01,100,1913,0.38646464646464646,38.26,10.443773264486357,0.4541521138508054,1.6135353535353536,2,-0.41584564860969936,-0.18404126283643985,0.38646464646464646,0.38646464646464646
N100_tep-2-32-0.1,100,2413,0.48747474747474745,48.26,24.369907673194007,0.6971885370791676,1.5038136466707894,3,,-0.3996975960608091,0.48747474747474745,0.48747474747474745
N100_tep-2-32-1.0,100,2678,0.541010101010101,53.56,28.76814905411886,0.8364409013045196,1.3460317460317461,2,,-0.4589717828573696,0.541010101010101,0.541010101010101
N100_tep-2-33-0.01,100,1885,0.3808080808080808,37.7,11.339753083731583,0.47383248026028646,1.6191919191919193,2,0.32524376384441034,-0.23757236188493247,0.3808080808080808,0.3808080808080808
N100_tep-2-33-0.1,100,2442,0.49333333333333335,48.84,24.506211457506033,0.7115482829768544,1.5097917955060811,3,,-0.4370345624495472,0.49333333333333335,0.49333333333333335
N100_tep-2-33-1.0,100,2678,0.541010101010101,53.56,29.32620671004008,0.8811256169832986,1.2841486233627373,2,,-0.4805098532891865,0.541010101010101,0.541010101010101
N100_tep-2-35-0.01,100,1821,0.36787878787878786,36.42,11.223350658337287,0.45446199045170765,1.632121212121212,2,-0.4670910155475377,-0.2495912603787631,0.36787878787878786,0.3678787878787879
N100_tep-2-35-0.1,100,2335,0.4717171717171717,46.7,24.19442084448396,0.6816396770065746,1.5186559472273757,2,,-0.44282192110631313,0.4717171717171717,0.47171717171717176
N100_tep-2-35-1.0,100,2803,0.5662626262626262,56.06,28.829089475736136,0.8554385391726947,1.3001248439450686,2,,-0.41918084653249776,0.5662626262626262,0.5662626262626262
N100_tep-2-37-0.01,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-2-37-0.1,100,3,0.0006060606060606061,0.06,0.34117444218463966,1.0,1.0,1,,nan,0.0006060606060606061,0.0006060606060606061
N100_tep-2-37-1.0,100,1,0.00020202020202020202,0.02,0.13999999999999999,0.0,1.0,1,,nan,0.00020202020202020202,0.00020202020202020202
N100_tep-2-38-0.01,100,1889,0.38161616161616163,37.78,10.721548395637639,0.4449052841475573,1.6183838383838385,2,-0.00019752139988830276,-0.153142474248668,0.38161616161616163,0.38161616161616163
N100_tep-2-38-0.1,100,2526,0.5103030303030303,50.52,25.058922562632258,0.7436687222417484,1.4721228697664632,3,,-0.42755366537292105,0.5103030303030303,0.5103030303030304
N100_tep-2-38-1.0,100,2774,0.5604040404040403,55.48,28.81196973481681,0.8507376683243871,1.2753396029258097,2,,-0.4017573451575769,0.5604040404040403,0.5604040404040403
N100_tep-2-39-0.01,100,1847,0.37313131313131315,36.94,9.6724557378155,0.43539875314879184,1.6270707070707071,3,0.5708033957420573,-0.16345517558946365,0.37313131313131315,0.3731313131313131
N100_tep-2-39-0.1,100,2394,0.48363636363636364,47.88,24.572456124693762,0.7048328547054157,1.4980012623606143,3,,-0.44375320179235755,0.48363636363636364,0.48363636363636364
N100_tep-2-39-1.0,100,2919,0.5896969696969697,58.38,29.50721267758105,0.9094424383725228,1.1823529411764706,2,,-0.3337030251041706,0.5896969696969697,0.5896969696969697
N100_tep-2-4-0.01,100,1851,0.37393939393939396,37.02,10.824028824795322,0.4534474914174629,1.626060606060606,2,0.08603138365697398,-0.23922846487655391,0.37393939393939396,0.37393939393939396
N100_tep-2-4-0.1,100,2438,0.49252525252525253,48.76,24.61670977202274,0.7189753165505868,1.4944245739532926,3,,-0.49044134771382786,0.49252525252525253,0.49252525252525253
N100_tep-2-4-1.0,100,2826,0.5709090909090909,56.52,29.01946932664345,0.8721144086107957,1.2783452502553627,2,,-0.4113229378669121,0.5709090909090909,0.5709090909090909
N100_tep-2-40-0.01,100,3,0.0006060606060606061,0.06,0.27640549922170504,0.0,1.3333333333333333,2,,nan,0.0006060606060606061,0.0006060606060606061
N100_tep-2-40-0.1,100,20,0.00404040404040404,0.4,1.349073756323204,0.6835443037974683,1.5,3,,nan,0.00404040404040404,0.00404040404040404
N100_tep-2-40-1.0,100,6,0.0012121212121212121,0.12,0.5878775382679627,1.0,1.0,1,,nan,0.0012121212121212121,0.0012121212121212121
N100_tep-2-41-0.01,100,1808,0.3652525252525253,36.16,9.674419879248575,0.43244589664317423,1.634949494949495,3,-0.30682981127295095,-0.21177021248712102,0.3652525252525253,0.3652525252525252
N100_tep-2-41-0.1,100,2452,0.4953535353535354,49.04,24.515676617217807,0.7081943927762183,1.4963924963924964,3,,-0.42749586346786317,0.4953535353535354,0.4953535353535353
N100_tep-2-41-1.0,100,2916,0.5890909090909091,58.32,29.534684694440195,0.909793129626115,1.2021887824897401,2,,-0.3813320124828954,0.5890909090909091,0.5890909090909091
N100_tep-2-44-0.01,100,1925,0.3888888888888889,38.5,13.772799279739758,0.517631501616221,1.6131313131313132,3,0.020608233389098934,-0.307920009753354,0.3888888888888889,0.3888888888888889
